age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
30,management,married,tertiary,no,0,yes,no,cellular,27,aug,4,-1,0,unknown,no
54,management,divorced,tertiary,no,124,no,no,cellular,27,aug,11,-1,0,unknown,no
54,self-employed,married,unknown,no,204,no,no,cellular,27,aug,5,-1,0,unknown,no
56,management,divorced,tertiary,no,321,no,no,cellular,27,aug,4,-1,0,unknown,no
38,housemaid,married,primary,no,3918,no,no,cellular,27,aug,3,-1,0,unknown,no
45,self-employed,married,tertiary,no,424,no,no,cellular,27,aug,8,-1,0,unknown,no
50,management,married,secondary,no,0,no,no,cellular,27,aug,7,-1,0,unknown,no
58,retired,married,secondary,no,235,no,no,cellular,27,aug,4,-1,0,unknown,no
50,services,married,secondary,no,60,no,yes,cellular,27,aug,8,-1,0,unknown,no
55,management,married,tertiary,no,1713,no,no,cellular,27,aug,5,-1,0,unknown,no
32,technician,single,secondary,no,109,no,no,cellular,27,aug,3,-1,0,unknown,no
50,blue-collar,married,secondary,no,0,no,no,cellular,27,aug,3,-1,0,unknown,no
53,technician,divorced,secondary,no,28,no,no,cellular,27,aug,9,-1,0,unknown,no
43,management,married,tertiary,yes,0,no,no,cellular,27,aug,19,-1,0,unknown,no
48,technician,divorced,secondary,yes,20,no,no,cellular,27,aug,3,-1,0,unknown,no
37,blue-collar,single,secondary,no,243,no,no,cellular,27,aug,10,-1,0,unknown,no
43,housemaid,married,secondary,no,2220,no,no,cellular,27,aug,3,-1,0,unknown,no
46,admin.,married,secondary,no,68,yes,no,cellular,27,aug,3,-1,0,unknown,no
37,management,married,tertiary,no,5065,no,no,cellular,27,aug,19,-1,0,unknown,no
35,management,married,tertiary,no,753,no,no,cellular,27,aug,9,-1,0,unknown,no
36,services,married,secondary,no,84,no,no,cellular,27,aug,3,-1,0,unknown,no
53,management,married,tertiary,no,12,no,no,cellular,27,aug,10,-1,0,unknown,no
33,technician,married,secondary,no,1940,no,no,cellular,27,aug,10,-1,0,unknown,no
31,technician,married,secondary,no,171,no,no,cellular,27,aug,3,-1,0,unknown,no
32,technician,single,tertiary,no,930,no,no,cellular,27,aug,7,-1,0,unknown,no
31,management,single,tertiary,no,0,no,no,cellular,27,aug,3,-1,0,unknown,no
40,management,single,tertiary,no,27,no,no,cellular,27,aug,6,-1,0,unknown,no
50,technician,divorced,secondary,no,376,no,no,cellular,27,aug,3,-1,0,unknown,no
32,admin.,single,tertiary,no,725,no,no,cellular,27,aug,4,-1,0,unknown,no
40,technician,married,secondary,no,4594,no,no,telephone,27,aug,5,-1,0,unknown,no
39,management,single,tertiary,no,5976,no,no,cellular,27,aug,2,-1,0,unknown,no
53,management,divorced,tertiary,no,253,no,no,cellular,27,aug,6,-1,0,unknown,no
37,management,married,secondary,no,80,no,no,cellular,27,aug,3,-1,0,unknown,no
33,technician,married,tertiary,no,148,no,no,cellular,27,aug,20,-1,0,unknown,no
39,management,single,secondary,no,113,yes,no,telephone,27,aug,9,-1,0,unknown,no
40,management,married,secondary,yes,-1545,no,no,cellular,27,aug,13,-1,0,unknown,no
34,admin.,married,secondary,no,510,no,no,cellular,27,aug,7,-1,0,unknown,no
30,management,single,tertiary,no,4,no,no,cellular,27,aug,3,-1,0,unknown,no
34,technician,single,tertiary,yes,-1,no,no,cellular,27,aug,13,-1,0,unknown,no
56,technician,married,secondary,no,4073,no,no,cellular,27,aug,5,-1,0,unknown,no
31,technician,single,secondary,no,137,no,no,cellular,27,aug,14,-1,0,unknown,no
37,entrepreneur,married,tertiary,no,298,no,no,cellular,27,aug,5,-1,0,unknown,no
34,management,single,tertiary,no,682,no,no,cellular,27,aug,3,-1,0,unknown,no
37,housemaid,single,tertiary,no,206,no,no,cellular,27,aug,5,-1,0,unknown,no
49,management,married,tertiary,no,276,no,no,cellular,27,aug,5,-1,0,unknown,no
50,housemaid,married,primary,no,238,no,no,cellular,27,aug,5,-1,0,unknown,no
55,admin.,married,secondary,no,356,no,no,telephone,27,aug,6,-1,0,unknown,no
52,admin.,married,secondary,no,190,no,no,cellular,27,aug,3,-1,0,unknown,no
48,management,married,tertiary,no,0,no,no,cellular,27,aug,7,-1,0,unknown,no
40,self-employed,married,secondary,yes,2,no,no,cellular,27,aug,3,-1,0,unknown,no
37,technician,married,secondary,no,430,no,no,cellular,27,aug,4,-1,0,unknown,no
40,technician,married,secondary,yes,4,no,no,cellular,27,aug,3,-1,0,unknown,no
47,management,married,tertiary,no,-315,yes,yes,cellular,27,aug,9,-1,0,unknown,no
47,blue-collar,married,tertiary,no,1707,no,no,cellular,27,aug,7,-1,0,unknown,no
54,blue-collar,married,secondary,no,-102,yes,no,cellular,27,aug,7,-1,0,unknown,no
33,management,single,tertiary,no,627,no,no,cellular,27,aug,5,-1,0,unknown,no
39,management,married,secondary,no,0,yes,no,cellular,27,aug,3,-1,0,unknown,no
32,self-employed,married,tertiary,no,518,no,no,cellular,27,aug,5,-1,0,unknown,no
38,unemployed,single,secondary,no,0,no,no,cellular,27,aug,3,-1,0,unknown,no
45,blue-collar,married,secondary,no,534,no,no,cellular,27,aug,6,-1,0,unknown,no
35,entrepreneur,married,tertiary,no,1194,no,yes,cellular,28,aug,10,-1,0,unknown,no
38,technician,married,secondary,no,0,no,no,cellular,28,aug,4,-1,0,unknown,no
56,self-employed,married,secondary,no,1539,no,no,cellular,28,aug,14,-1,0,unknown,no
30,management,single,secondary,no,7870,yes,no,cellular,28,aug,7,-1,0,unknown,no
30,technician,single,tertiary,no,849,no,no,cellular,28,aug,4,-1,0,unknown,no
33,management,single,tertiary,no,2637,no,no,cellular,28,aug,17,-1,0,unknown,yes
58,management,single,tertiary,no,21,no,no,telephone,28,aug,19,-1,0,unknown,no
33,management,married,tertiary,no,1138,no,no,cellular,28,aug,4,-1,0,unknown,no
31,technician,single,secondary,no,201,no,no,cellular,28,aug,9,-1,0,unknown,no
50,admin.,married,secondary,no,715,no,no,cellular,28,aug,13,-1,0,unknown,no
47,technician,married,secondary,no,65,no,no,cellular,28,aug,8,-1,0,unknown,no
48,admin.,married,secondary,no,844,no,no,cellular,28,aug,21,-1,0,unknown,no
32,management,single,tertiary,no,2629,no,no,cellular,28,aug,4,-1,0,unknown,no
33,management,single,tertiary,no,0,no,no,cellular,28,aug,10,-1,0,unknown,no
46,services,married,secondary,no,-11,yes,no,cellular,28,aug,6,-1,0,unknown,no
43,technician,divorced,secondary,no,-278,no,no,cellular,28,aug,8,-1,0,unknown,no
33,technician,married,tertiary,no,0,yes,yes,cellular,28,aug,6,-1,0,unknown,no
58,retired,married,tertiary,no,136,no,no,cellular,28,aug,6,-1,0,unknown,no
30,management,married,tertiary,no,549,no,no,cellular,28,aug,8,-1,0,unknown,no
59,management,married,tertiary,no,1585,no,no,telephone,28,aug,5,-1,0,unknown,no
30,technician,single,secondary,no,0,no,no,cellular,28,aug,10,-1,0,unknown,no
41,management,married,tertiary,no,2676,no,no,cellular,28,aug,4,-1,0,unknown,no
32,management,single,tertiary,no,1134,no,no,cellular,28,aug,4,-1,0,unknown,no
31,technician,single,secondary,no,1510,yes,no,cellular,28,aug,14,-1,0,unknown,no
38,technician,married,secondary,no,-104,no,no,cellular,28,aug,17,-1,0,unknown,no
31,management,married,tertiary,no,357,yes,no,cellular,28,aug,5,-1,0,unknown,no
58,retired,married,secondary,yes,-146,no,yes,cellular,28,aug,8,-1,0,unknown,no
41,technician,single,secondary,no,294,yes,no,cellular,28,aug,14,-1,0,unknown,no
32,technician,single,secondary,no,17,no,no,cellular,28,aug,15,-1,0,unknown,no
60,blue-collar,married,primary,no,1138,yes,no,cellular,28,aug,4,-1,0,unknown,no
31,management,married,tertiary,no,13,no,no,cellular,28,aug,5,-1,0,unknown,no
39,management,married,tertiary,no,45,no,no,cellular,28,aug,4,-1,0,unknown,no
58,management,married,tertiary,no,0,no,no,cellular,28,aug,19,-1,0,unknown,no
56,retired,married,primary,yes,-123,no,yes,cellular,28,aug,3,-1,0,unknown,no
34,management,married,tertiary,no,630,no,no,cellular,28,aug,8,-1,0,unknown,no
52,blue-collar,married,primary,no,-27,no,no,cellular,28,aug,8,-1,0,unknown,no
36,technician,married,tertiary,no,52,no,no,cellular,28,aug,10,-1,0,unknown,no
44,technician,married,secondary,no,-102,no,yes,cellular,28,aug,4,-1,0,unknown,no
34,self-employed,married,tertiary,no,0,no,no,cellular,28,aug,11,-1,0,unknown,yes
43,management,single,secondary,no,465,no,no,cellular,28,aug,12,-1,0,unknown,no
36,technician,married,secondary,no,2473,no,no,cellular,28,aug,4,-1,0,unknown,yes
55,technician,married,secondary,no,3207,no,no,cellular,28,aug,12,-1,0,unknown,no
32,management,married,tertiary,no,2213,no,no,cellular,28,aug,7,-1,0,unknown,no
46,housemaid,married,secondary,no,505,no,no,cellular,28,aug,7,-1,0,unknown,no
42,technician,married,secondary,no,29,no,no,cellular,28,aug,11,-1,0,unknown,no
32,management,married,tertiary,no,678,no,no,cellular,28,aug,15,-1,0,unknown,no
39,technician,married,tertiary,no,-204,yes,no,cellular,28,aug,4,-1,0,unknown,no
43,management,married,tertiary,no,228,no,no,cellular,28,aug,18,-1,0,unknown,no
32,management,single,tertiary,no,27,no,no,cellular,28,aug,3,-1,0,unknown,no
45,management,married,secondary,no,2873,yes,no,cellular,28,aug,16,-1,0,unknown,no
34,entrepreneur,married,secondary,no,456,yes,yes,cellular,28,aug,8,-1,0,unknown,no
51,technician,divorced,tertiary,no,0,no,no,cellular,28,aug,7,-1,0,unknown,no
34,unemployed,married,tertiary,no,473,no,no,cellular,28,aug,11,-1,0,unknown,no
34,management,single,tertiary,no,1070,no,no,cellular,28,aug,15,-1,0,unknown,no
40,technician,single,secondary,no,872,yes,no,cellular,28,aug,4,-1,0,unknown,no
44,entrepreneur,married,tertiary,no,3463,yes,yes,cellular,28,aug,3,-1,0,unknown,no
51,management,married,secondary,no,1573,no,no,cellular,28,aug,18,-1,0,unknown,no
51,blue-collar,married,primary,no,-272,no,yes,cellular,28,aug,5,-1,0,unknown,no
52,management,married,tertiary,no,168,no,no,cellular,28,aug,4,-1,0,unknown,no
57,management,married,tertiary,no,75,no,no,cellular,28,aug,5,-1,0,unknown,no
36,management,divorced,tertiary,no,0,no,no,cellular,28,aug,4,-1,0,unknown,no
33,technician,married,secondary,no,264,no,no,cellular,28,aug,4,-1,0,unknown,no
53,services,married,secondary,yes,2262,no,no,cellular,28,aug,8,-1,0,unknown,no
57,management,married,tertiary,no,561,no,no,cellular,28,aug,8,-1,0,unknown,no
32,management,single,tertiary,no,36,no,no,cellular,28,aug,7,-1,0,unknown,no
57,blue-collar,married,unknown,no,3196,no,no,cellular,28,aug,4,-1,0,unknown,no
30,technician,single,tertiary,no,0,no,no,cellular,28,aug,6,-1,0,unknown,no
37,management,married,secondary,no,58,no,no,telephone,28,aug,20,-1,0,unknown,no
35,technician,married,secondary,no,0,no,no,cellular,28,aug,14,-1,0,unknown,no
41,management,married,tertiary,no,1559,no,no,cellular,28,aug,7,-1,0,unknown,no
34,management,married,tertiary,no,3486,no,no,cellular,28,aug,10,-1,0,unknown,no
44,management,married,tertiary,no,3762,no,no,cellular,28,aug,12,-1,0,unknown,no
40,technician,married,secondary,no,170,no,no,cellular,28,aug,24,-1,0,unknown,no
31,management,married,tertiary,no,3,no,no,cellular,28,aug,17,-1,0,unknown,no
41,technician,married,secondary,no,801,no,no,cellular,28,aug,4,-1,0,unknown,no
32,management,married,tertiary,no,2431,no,no,cellular,28,aug,19,-1,0,unknown,no
37,management,married,tertiary,no,839,no,yes,cellular,28,aug,11,-1,0,unknown,no
33,technician,single,tertiary,no,0,no,no,cellular,28,aug,2,-1,0,unknown,no
33,management,married,secondary,no,333,no,no,cellular,28,aug,6,-1,0,unknown,no
52,management,married,tertiary,no,-542,no,no,cellular,28,aug,2,-1,0,unknown,no
49,housemaid,married,secondary,no,500,no,yes,cellular,28,aug,2,-1,0,unknown,no
53,housemaid,married,primary,yes,42,no,no,cellular,28,aug,4,-1,0,unknown,no
54,services,married,tertiary,no,0,no,no,cellular,28,aug,2,-1,0,unknown,no
59,management,divorced,tertiary,no,866,no,no,cellular,28,aug,3,-1,0,unknown,no
30,technician,single,secondary,no,1052,no,no,cellular,28,aug,2,-1,0,unknown,no
34,technician,single,tertiary,yes,-6,no,no,cellular,28,aug,8,-1,0,unknown,no
42,management,married,secondary,no,-105,yes,no,cellular,28,aug,2,-1,0,unknown,no
59,management,divorced,tertiary,no,51,no,no,cellular,28,aug,2,-1,0,unknown,no
42,management,single,tertiary,no,1608,no,no,cellular,28,aug,21,-1,0,unknown,no
43,management,single,tertiary,no,0,no,no,cellular,28,aug,2,-1,0,unknown,no
40,management,married,tertiary,no,1666,yes,no,cellular,28,aug,4,-1,0,unknown,no
43,management,married,tertiary,no,2696,yes,no,cellular,28,aug,10,-1,0,unknown,no
60,retired,married,unknown,no,0,no,no,cellular,28,aug,2,-1,0,unknown,no
47,technician,divorced,secondary,no,-105,no,no,telephone,28,aug,2,-1,0,unknown,no
57,retired,married,primary,no,75,no,no,cellular,28,aug,2,-1,0,unknown,no
37,management,married,tertiary,no,236,no,no,cellular,28,aug,2,-1,0,unknown,no
42,management,married,tertiary,no,-671,no,no,cellular,28,aug,2,-1,0,unknown,no
36,management,married,tertiary,no,659,no,no,cellular,28,aug,13,-1,0,unknown,no
55,housemaid,married,primary,no,1233,no,no,cellular,28,aug,2,-1,0,unknown,no
32,management,married,tertiary,no,0,no,no,cellular,28,aug,2,-1,0,unknown,no
49,unknown,married,secondary,no,0,no,no,cellular,28,aug,2,-1,0,unknown,no
32,housemaid,married,secondary,no,156,no,yes,cellular,28,aug,4,-1,0,unknown,no
31,technician,single,tertiary,no,44,no,no,cellular,28,aug,13,-1,0,unknown,no
37,technician,married,secondary,no,1309,yes,no,cellular,28,aug,4,-1,0,unknown,no
32,technician,single,secondary,no,2421,yes,no,cellular,28,aug,8,-1,0,unknown,no
46,technician,married,secondary,no,0,no,no,cellular,28,aug,2,-1,0,unknown,no
31,technician,single,secondary,no,23,no,no,cellular,28,aug,2,-1,0,unknown,no
33,management,single,tertiary,no,0,no,no,cellular,28,aug,10,-1,0,unknown,no
43,technician,divorced,secondary,no,0,no,no,cellular,28,aug,2,-1,0,unknown,no
50,blue-collar,married,secondary,no,326,no,no,cellular,28,aug,9,-1,0,unknown,no
50,blue-collar,married,primary,no,403,no,no,cellular,28,aug,6,-1,0,unknown,no
34,technician,married,secondary,no,1,no,no,cellular,28,aug,2,-1,0,unknown,yes
32,management,married,tertiary,no,0,no,no,cellular,28,aug,13,-1,0,unknown,no
46,management,married,tertiary,no,-3,no,no,cellular,28,aug,2,-1,0,unknown,no
31,management,married,tertiary,no,60,no,no,cellular,28,aug,2,-1,0,unknown,no
45,blue-collar,married,primary,no,751,no,no,cellular,28,aug,4,-1,0,unknown,no
50,services,married,secondary,no,1545,no,no,cellular,28,aug,8,-1,0,unknown,no
31,admin.,married,secondary,no,23,no,no,cellular,28,aug,7,-1,0,unknown,no
34,technician,single,secondary,no,0,no,no,cellular,28,aug,4,-1,0,unknown,no
59,retired,married,secondary,no,1887,no,no,cellular,28,aug,8,-1,0,unknown,no
34,unemployed,single,tertiary,no,786,no,no,cellular,28,aug,11,-1,0,unknown,no
44,technician,divorced,secondary,no,2179,no,no,cellular,28,aug,10,-1,0,unknown,no
32,technician,single,tertiary,no,632,yes,no,cellular,28,aug,7,-1,0,unknown,no
32,unemployed,single,tertiary,no,99,no,no,cellular,28,aug,35,-1,0,unknown,no
55,retired,married,secondary,no,185,no,no,cellular,28,aug,4,-1,0,unknown,no
42,technician,divorced,secondary,no,305,yes,no,cellular,28,aug,4,-1,0,unknown,no
36,technician,married,secondary,no,278,no,no,cellular,28,aug,16,-1,0,unknown,no
30,technician,single,tertiary,no,187,no,no,cellular,28,aug,4,-1,0,unknown,no
53,management,married,tertiary,no,761,no,yes,cellular,28,aug,6,-1,0,unknown,no
55,retired,married,secondary,no,123,no,no,cellular,28,aug,8,-1,0,unknown,no
50,technician,married,secondary,no,-997,no,yes,cellular,28,aug,7,-1,0,unknown,no
43,technician,married,tertiary,no,80,no,no,cellular,28,aug,32,-1,0,unknown,no
60,retired,married,tertiary,no,486,no,no,cellular,28,aug,4,-1,0,unknown,no
42,management,single,tertiary,no,759,no,yes,cellular,28,aug,6,-1,0,unknown,no
34,management,single,tertiary,no,46,no,no,cellular,28,aug,17,-1,0,unknown,no
38,student,married,secondary,no,140,no,no,cellular,28,aug,21,-1,0,unknown,no
37,management,married,tertiary,no,6743,no,no,cellular,28,aug,13,-1,0,unknown,no
41,technician,married,secondary,no,1946,no,no,cellular,28,aug,9,-1,0,unknown,no
46,management,married,tertiary,no,1906,no,no,cellular,28,aug,6,-1,0,unknown,no
34,technician,married,secondary,no,0,no,no,cellular,28,aug,10,-1,0,unknown,no
40,technician,married,secondary,no,1232,no,no,cellular,28,aug,11,-1,0,unknown,no
37,management,married,secondary,no,859,no,no,cellular,28,aug,15,-1,0,unknown,no
44,management,divorced,tertiary,no,0,no,no,cellular,28,aug,10,-1,0,unknown,no
30,technician,single,tertiary,no,0,no,no,cellular,28,aug,19,-1,0,unknown,no
32,services,single,tertiary,no,0,no,no,cellular,28,aug,12,-1,0,unknown,no
50,blue-collar,married,secondary,no,6288,no,no,cellular,28,aug,14,-1,0,unknown,no
42,technician,married,secondary,no,1013,no,yes,cellular,28,aug,8,-1,0,unknown,no
42,technician,divorced,secondary,no,37,no,no,cellular,28,aug,16,-1,0,unknown,no
59,retired,married,secondary,no,0,no,no,cellular,28,aug,7,-1,0,unknown,no
44,management,married,tertiary,no,217,yes,no,cellular,28,aug,4,-1,0,unknown,no
52,technician,married,tertiary,no,0,no,no,cellular,28,aug,15,-1,0,unknown,no
55,admin.,married,secondary,no,0,no,no,cellular,28,aug,28,-1,0,unknown,no
44,technician,married,secondary,no,65,no,no,telephone,28,aug,11,-1,0,unknown,no
59,retired,married,secondary,no,82,no,no,cellular,28,aug,6,-1,0,unknown,no
46,technician,single,tertiary,no,568,no,no,telephone,28,aug,4,-1,0,unknown,no
44,self-employed,married,tertiary,no,134,no,no,cellular,28,aug,4,-1,0,unknown,no
53,blue-collar,married,primary,no,5603,no,no,cellular,28,aug,6,-1,0,unknown,yes
39,management,married,tertiary,no,0,no,no,cellular,28,aug,25,-1,0,unknown,no
35,technician,divorced,secondary,no,89,no,no,cellular,28,aug,28,-1,0,unknown,no
48,housemaid,married,tertiary,no,197,no,no,cellular,28,aug,8,-1,0,unknown,no
36,technician,married,tertiary,no,837,no,no,cellular,28,aug,6,-1,0,unknown,no
33,management,married,tertiary,no,6174,no,no,cellular,28,aug,14,-1,0,unknown,no
51,services,married,unknown,no,7175,no,no,cellular,28,aug,14,-1,0,unknown,no
32,entrepreneur,single,tertiary,no,890,yes,yes,cellular,28,aug,10,-1,0,unknown,no
37,technician,married,secondary,no,163,no,yes,cellular,28,aug,24,-1,0,unknown,no
42,technician,married,secondary,no,3,no,no,cellular,28,aug,26,-1,0,unknown,no
42,services,married,secondary,no,59,no,no,cellular,28,aug,13,-1,0,unknown,no
39,housemaid,married,tertiary,no,315,no,no,cellular,28,aug,4,-1,0,unknown,no
32,technician,divorced,secondary,no,-262,yes,no,telephone,28,aug,24,-1,0,unknown,no
52,management,married,tertiary,no,163,no,no,cellular,28,aug,6,-1,0,unknown,no
31,self-employed,married,tertiary,no,81,no,no,cellular,28,aug,2,-1,0,unknown,no
47,admin.,divorced,secondary,no,225,no,no,cellular,28,aug,4,-1,0,unknown,yes
32,management,married,tertiary,no,864,yes,no,cellular,28,aug,19,-1,0,unknown,no
40,housemaid,married,primary,no,0,no,no,cellular,28,aug,20,-1,0,unknown,no
48,technician,married,secondary,no,1548,no,no,cellular,28,aug,5,-1,0,unknown,no
54,management,divorced,tertiary,no,0,no,no,cellular,28,aug,6,-1,0,unknown,no
43,management,divorced,tertiary,no,3327,no,no,telephone,28,aug,19,-1,0,unknown,no
48,management,married,tertiary,no,0,no,no,cellular,28,aug,16,-1,0,unknown,no
55,services,married,secondary,no,879,no,no,cellular,28,aug,8,-1,0,unknown,no
37,technician,married,secondary,no,729,no,no,cellular,28,aug,8,-1,0,unknown,no
36,technician,married,secondary,no,-158,yes,no,cellular,28,aug,7,-1,0,unknown,no
58,housemaid,married,primary,no,7881,no,no,cellular,28,aug,8,-1,0,unknown,no
31,technician,single,secondary,no,0,no,no,cellular,28,aug,15,-1,0,unknown,no
31,management,single,tertiary,no,35,no,no,cellular,28,aug,16,-1,0,unknown,no
56,retired,married,secondary,no,1333,no,no,cellular,28,aug,14,-1,0,unknown,no
49,services,married,secondary,no,2420,yes,no,telephone,28,aug,13,-1,0,unknown,no
